Item,Market,Order ID
"Mild Nacho Cashew Queso, 10.8 oz",LA,2
"Calm Aromatherapy Soap Bar, 1 each",LA,2
"Caramel Chocolate 36% Cocoa Disk, 4 oz",SF,2
"Lemongrass Turmeric Paste, 3.53 oz",SF,2
"Caramel Sea Salt Popcorn, 5.5 oz",LA,2
"Lightly Sea Salted Mixed Nut Butter, 12 oz",SF,2
"Lime Dishwasher Powder, 1 lb",LA,2
Chardonnay Bourgogne Blanc Côte d'Auxerre 2018 France (21+),EB,2
"Chana Daal, 12.5 oz",SF,2
"Chana Daal, 12.5 oz",EB,2
"Lip Butter- Lavender Earl Grey, 1 each",EB,2
"Chamomile Lemon Full-Leaf Herbal Tea, 4 oz",LA,2
"Chai Tea, 4 oz",EB,2
"Loma Alta Cheese, 7 oz",LA,2
"London Broil Roast Beef, 8 oz",EB,2
"Loofah Dish Sponge, 3 pack",EB,2
"Loofah Dish Sponge, 3 pack",SF,2
"Lundberg Wild Blend Rice, 13 oz",EB,2
"Lundberg Wild Blend Rice, 13 oz",SF,2
"Castelvetrano Olives, 10.6 oz",SF,2
"M&M's, 13 oz",SF,2
"Castelvetrano Olives, 10.6 oz",LA,2
"Mango Lemonade, 32 oz",SF,2
"Caramel Sea Salt Popcorn, 5.5 oz",SF,2
"Guava Brew Ginger Beer, 32 oz",EB,2
"Ground Nutmeg, 1.5 oz",LA,2
"Buffalo Blue Olives, 13 oz",LA,2
"Fig Gluten Free Sourdough Bread Loaf, 1 each",EB,2
"Fig Preserves, 13 oz",EB,2
"Dark Chocolate French Pudding, 3.5 oz",SF,2
"Fig Preserves, 13 oz",SF,2
"Dark Chocolate Covered Espresso Beans, 10 oz",SF,2
"Fire Roasted Gourmet Red Peppers, 12 oz",LA,2
"Flax Seeds, 9 oz",EB,2
"Flax Sunflower Sourdough Loaf (not available on Mondays and Tuesdays), 1 each",EB,2
"Four Cheese Sauce, 24 oz",SF,2
"French Lavender Bath Bomb, 3 each",SF,2
"French Roast Blend Whole Bean Coffee, 12 oz",SF,2
"French Vanilla Yogurt, 4.75 oz",LA,2
"Dark Chocolate 70% Cocoa Disc, 4 oz",EB,2
"Fresh Tomato & Basil Sauce, 16 oz",LA,2
"Garam Masala, 1.5 oz",SF,2
"Garbanzo Beans, 24 oz",SF,2
"Garden Heat Living Vinegar, 12.7 oz",EB,2
"Garlic Peri-Peri Sauce, 9.2 oz",EB,2
"Daily Moisturizing Shampoo- Sweet Pea, 16 oz",LA,2
"Garlic Powder, 1.5 oz",EB,2
"Dark Chocolate Nonpareils, 10 oz",EB,2
"Dark Pecan Coconut Chocolate Bar 51%, 6.35 oz",EB,2
"Genmaicha Tea Loose Leaf, 4 oz",EB,2
"Dark Red Kidney Beans, 29 oz",SF,2
"Dried Black Mission Figs, 11 oz",SF,2
"Dried Lemon Slices, 1.9 oz",SF,2
"Dried Wild Mushroom Mix, 1.5 oz",SF,2
"Dill Pollen & Garlic Marinated Goat Cheese, 4 oz",SF,2
"Dill Pollen & Garlic Marinated Goat Cheese, 4 oz",EB,2
"Dijon Mustard, 11 oz",SF,2
"Dijon Mustard, 11 oz",EB,2
"East Coast Scallops, 1 lb",EB,2
"East Coast Scallops, 1 lb",SF,2
"English Breakfast Tea Loose Leaf, 4 oz",LA,2
"Ethiopia Sidama Ardi Whole Bean Coffee, 12 oz",EB,2
"Everyday Extra Virgin Olive Oil, 16.9 oz",EB,2
"Deep Dark Salt & Malt Chocolate Bar, 2.82 oz",SF,2
"Extra Gentle Shampoo- Citrus, 16 oz",SF,2
"Decaf Hunky Dory Whole Bean, 12 oz",EB,2
"Decaf Blend Whole Bean Coffee, 12 oz",LA,2
"De Cecco Linguine, 16 oz",LA,2
"Falafel Mix, 16 oz",LA,2
"Date Caraway Granola, 16 oz",SF,2
"Garlic Sesame Sticks, 6 oz",SF,2
"Giardinieria- Spicy, 32 oz",EB,2
"Coconut Bottle Cleaning Brush, 1 each",EB,2
"Creamy Whole Milk Pineapple Coconut Yogurt, 5.6 oz",SF,2
"Creamy White Wool Dryer Balls, 6 pack",EB,2
"Great Northern Beans, 15 oz",EB,2
"Greek Olive Mix, 10.2 0z",SF,2
"Greek Pepperoncini, 15.5 oz",LA,2
"Cranberry Almond Muffin, 1 each",EB,2
"Cosmic Cocoa- Adaptogenic Hot Chocolate, 6.9 oz",LA,2
"Green Enchilada Sauce, 15 oz",LA,2
"Cornmeal Medium, 22 oz",LA,2
"Corn Starch, 16 oz",SF,2
"Green Split Peas, 26 oz",EB,2
"Coconut Lemon Peri-Peri Sauce, 9.2 oz",LA,2
"Ground Coriander, 1 oz",EB,2
"Ground Coriander, 1 oz",LA,2
"Coconut Chips (Flakes), 3 oz",LA,2
"Ground Ginger, 1 oz",EB,2
"Ground Ginger, 1 oz",LA,2
"Coconut Caramel Popcorn, 5.5 oz",EB,2
"Ground Ginger, 1 oz",SF,2
"Ground Mustard, 1 oz",EB,2
"Creamy Whole Milk Peach Apricot Yogurt, 5.6 oz",LA,2
"Crush & Brush Mint Toothpaste Tablets, 80 tablets",SF,2
"Ginger Ale 12 oz, 4 pack",LA,2
"Crushed Red Pepper Flakes, 1.5 oz",LA,2
"Ginger Ale 12 oz, 4 pack",SF,2
"Ginger Beer, 12.7 oz",EB,2
"Daily Light Conditioner- Sweet Pea, 16 oz",SF,2
"Gluten Free Baking & Pancake Mix, 22 oz",LA,2
"Gluten Free Peanut Butter Chocolate Chip Cookie Sandwich, 2 ct",SF,2
"Gluten Free Soy Sauce, 10 oz",LA,2
"Gluten Free Vegan Kitchen Sink Cookie Sandwich, 2 ct",EB,2
"Gluten Free Vegan Kitchen Sink Cookie Sandwich, 2 ct",SF,2
"Curry Powder, 1 oz",SF,2
"Curry Powder, 1 oz",LA,2
"Curry Powder, 1 oz",EB,2
"Gluten-Free Panko Breadcrumbs, 16 oz",SF,2
"Gluten-Free Red Curry Paste, 4 oz",EB,2
"Crystallized Ginger, 8 oz",SF,2
"Gluten-Free Red Curry Paste, 4 oz",SF,2
"Crystallized Ginger, 8 oz",LA,2
"Gochujang Fermented Chile Paste Concentrated, Medium Heat, 10 oz",SF,2
"Goji Berries, 8 oz",EB,2
"Goji Berries, 8 oz",SF,2
"Butter Beans, 15 oz",EB,2
"Lemon Pepper Spice Rub, 4 oz",LA,2
"Milk Hazelnut Chocolate Bar 32%, 6.35 oz",LA,2
"Orange Plus All Purpose Cleaner, 16 oz",SF,2
"Oregano, 0.5 oz",LA,2
"Organic Almond Milk Concentrate Nutbase, 15 oz",LA,2
"Bamboo Charcoal Toothbrush, 1 each",LA,2
"Organic Coco Aminos, 10oz",EB,2
"Organic Cotton Tampons with Applicator- Super, 16 count",LA,2
"Organic Dairy Free Caesar Salad Dressing, 8 oz",LA,2
"Bake Rise Double Acting Baking Powder, 3 oz",EB,2
"Organic Garbanzo Beans, 29 oz",SF,2
"Organic Lentil Soup- Low Sodium, 14.5 oz",SF,2
"Organic Light Roast Creamy Peanut Butter, 16 oz",LA,2
"Assam Black Loose Leaf Tea, 3.5 oz",EB,2
"Artisan Bread Flour, 21 oz",SF,2
"Arrabiata Sauce, 14 oz",LA,2
"Arrabiata Sauce, 14 oz",EB,2
"Organic Pomegranate Kombucha, 16 oz",LA,2
"Orecchiette, 16 oz",LA,2
"Bamboo Soap Shelf, 1 each",EB,2
"Natural Biodegradable Silk Dental Floss and Stainless Steel Metal Container, 1 each + 3 Refills",EB,2
"Bamboo Soap Shelf, 1 each",LA,2
Beaujolais Rouge 2020 FR (21+),SF,2
"Natural Spring Water, 16.9 oz",EB,2
"Naturals Goddess Dressing, 8 oz",EB,2
"Bay Leaf, .25 oz",SF,2
"Basmati Rice, 13 oz",LA,2
"Navy Beans, 15 oz",SF,2
"Non Pareils Capers in Sea Salt, 3.5 oz",EB,2
"Non Pareils Capers, 5.3 oz",EB,2
"Banana & Nibs Cacao Bites, 1.13oz",LA,2
"Olive Oil & Balsamic Vinaigrette, 8 oz",SF,2
"Olive Oil Virgin & Refined Blend, 16 oz",EB,2
"Bamboo Spoon with Integrated Spoon Rest, 1 each",EB,2
"Olive Tapenade, 7 oz",SF,2
"Onion Powder, 1.5 oz",LA,2
"Ora King Salmon Fillet Skin On (Sushi Grade), 16 oz",EB,2
"Organic Pumpkin Puree, 15 oz",SF,2
"Arrabbiata Sauce, 24 oz",EB,2
"Apricot Preserves, 13 oz",EB,2
"Organic Red Wine Vinegar, 12.7 oz",LA,2
"Agave Syrup, 4 oz",LA,2
"Agave Syrup, 4 oz",EB,2
"Pastrami, 8 oz",SF,2
"Peach Passion Fruit Low Fat Greek Yogurt, 5.3 oz",LA,2
"Pepper Jack Bites, 6oz",LA,2
"Peppermint + Charcoal Whitening Antiplaque Toothpaste, 5.25 oz",EB,2
"Peppermint Malted Milk Chocolate Balls, 10 oz",EB,2
"Adda Veggie - Herby Roasted Garlic Blend, 93.7 grams",EB,2
"85% Dark Chocolate Bar, 3 oz",SF,2
"Pickled Garlic- Seer Torshi, 12 oz",EB,2
"6-Grain Pancake & Waffle Mix, 24 oz",LA,2
"Pickled Sushi Ginger, 6.7 oz",LA,2
"1:1 Gluten Free Baking Flour, 16 oz",SF,2
"100% Real Powdered Wasabi, 1.5 oz",SF,2
Pinot Noir Rosé Pfalz 2020 Germany (21+),SF,2
"Agave Syrup, 4 oz",SF,2
"Parchment Baking Paper, 70 sq ft",SF,2
"All Natural Dishwasher Soap, 16 oz",SF,2
"Original Kombucha, 16 oz",SF,2
"Annies Worcestershire Sauce, 6.25 oz",EB,2
"Organic Sweet Potato Puree, 15 oz",EB,2
"Organic Vegan Dark Chocolate Pudding, 3.5 oz",EB,2
"Almond Flour, 16 oz",LA,2
"Organic Whole Salted and Roasted Cashews, 9 oz",SF,2
"Original Kombucha, 16 oz",LA,2
"Original Lebanese Garlic Sauce, 9 oz",EB,2
"Parchment Baking Paper, 70 sq ft",EB,2
"All Purpose Beehive Malted Flour, 22 oz",EB,2
"Orzo Salad, 16oz",SF,2
"Oyster Sauce, 9.1 oz",SF,2
"PB&J Cookie, 1 each",LA,2
"Pain de Mie Loaf, 34 oz",SF,2
"Paprika, 1.5 oz",SF,2
"Natural Rice Vinegar, 12 oz",SF,2
"Dried Black Mission Figs, 11 oz",LA,2
"Black Eyed Peas, 15 oz",EB,2
"Mirepoix Vegetable Mix, 10 oz",EB,2
"Blood Orange Bliss Juice, 16 oz",LA,2
"Mixed Berry Low Fat Greek Yogurt, 5.3 oz",SF,2
"Mushroom Base, 8 oz",LA,2
"Mirepoix Vegetable Mix, 10 oz",LA,2
"Mushroom Base, 8 oz",SF,2
"Black Mustard Seed, 2 oz",EB,2
"Mixed Berry Low Fat Greek Yogurt, 5.3 oz",EB,2
"Boneless Choice Ribeye, .75 Lb",SF,2
"Blueberry Blast Cereal, 7oz",SF,2
"Nacho Cheese- Chipotle, 16 oz",SF,2
"Better than Bouillon Roasted Beef Base, 8 oz",SF,2
"Black Pepper Medium Ground, 1 oz",EB,2
"Calabrian Chili Oil, 6.7 oz",LA,1
"Daily Moisturizing Body Wash- Citrus, 16 oz",SF,1
Tenpai Mugi- Shochu (21+),EB,1
"Tea Tree Charcoal Facial Soap, 4.5 oz",EB,1
"Tawashi Scrubber, 1 each",SF,1
"Cacao Powder, 8 oz",SF,1
"Thai Yellow Curry Paste, 3.53 oz",EB,1
"Tawashi Scrubber, 1 each",LA,1
"Vegan Dish Block, 6 oz",SF,1
"Chana Masala, 1.5 oz",EB,1
"All Natural Peppermint Whitening/Remineralizing Toothpaste, 2 oz",LA,1
"Daily Moisturizing Shampoo- Sweet Pea, 16 oz",SF,1
"Dark Almond Sea Salt 51%, 6.35 oz",EB,1
"Vegan Gummy Bears, 6 oz",SF,1
"All Purpose Beehive Malted Flour, 22 oz",SF,1
"Tandoori Curry Paste, 10.6 oz",SF,1
"Cacao Powder, 8 oz",EB,1
"Dark Almond Sea Salt 51%, 6.35 oz",SF,1
"Cacao Nibs, 8oz",SF,1
"Dark Brown Sugar, 30 oz",LA,1
"Blueberry Blast Cereal, 7oz",EB,1
"Dark Chocolate 70% Cocoa Disc, 4 oz",SF,1
"Alive- Extra Virgin Olive Oil, 12.7 oz",LA,1
"Taco Seasoning, 1.5 oz",LA,1
"Thompson Raisins, 10 oz",EB,1
"Daily Moisturizing Body Wash- Citrus, 16 oz",LA,1
"Almond Croissant, 1 each",LA,1
"Anti-Chap Lip Balm, 1 each",EB,1
"Blazin' Hot BBQ Sauce, 13 oz",LA,1
"Black Winter Truffle Infused Olive Oil, 8 oz",SF,1
"Toasted Tahini, 12 oz",EB,1
"Annies Worcestershire Sauce, 6.25 oz",LA,1
"Toasted Tahini, 12 oz",LA,1
"Toasted Tahini, 12 oz",SF,1
"Antibacterial Toilet Cleaning Tabs, 12 each",EB,1
"Alfredo Pasta Sauce, 15 oz",EB,1
"Whole Wheat Flour, 22 oz",LA,1
"Antibacterial Toilet Cleaning Tabs, 12 each",SF,1
"Crystallized Ginger, 8 oz",EB,1
"Tom Yum Paste, 3.53 oz",LA,1
"Tom Yum Paste, 3.53 oz",SF,1
"Apple Cider Vinegar, 16 oz",EB,1
"Tigerwalk Espresso Ground Coffee, 12 oz",LA,1
"Cucumber Aloe Micellar Water, 8 oz",EB,1
"Wild Blueberry Preserve, 10 oz",EB,1
"Wild Blueberry Preserve, 10 oz",SF,1
"Amber and Moss Candle, 7.2 oz",SF,1
"Amber and Moss Candle, 7.2 oz",LA,1
"Alter Eco Mint Creme Truffles, 1 each",SF,1
"Daily Light Conditioner- Citrus, 16 oz",EB,1
"Wild Sage and Vetiver Shampoo Bar, 4 oz",EB,1
"Wild Seaweed Clay Mask, 1.7 oz",EB,1
"Daily Light Conditioner- Citrus, 16 oz",LA,1
"Blazin' Hot BBQ Sauce, 13 oz",SF,1
"Daily Light Conditioner- Sweet Pea, 16 oz",EB,1
"Women's Health Tea 2.5 oz, 1 each",SF,1
"Daily Moisturizing Body Wash- Citrus, 16 oz",EB,1
"Thompson Raisins, 10 oz",SF,1
"Almond Extract, 2 oz",SF,1
"Alfredo Pasta Sauce, 15 oz",LA,1
"Dark Chocolate Bar 70%, 6.35 oz",EB,1
"Blueberry Lavender Coconut Yogurt, 1 each",SF,1
"Brushed Cotton Face Mask- Black- Adult Medium, 1 each",LA,1
"Super Fine Besan Flour, 16 oz",LA,1
"Deodorant- Pure Aloe, Fragrance Free",SF,1
"Deodorant, Earl Grey",SF,1
"Superdark Crisp Mint Blackout Chocolate Bar, 2.65 oz",SF,1
"Deep Dark Super Blackout Chocolate Bar, 2.65 oz",EB,1
"Surprise Print/Black Washable Sponge, 1 pack",LA,1
"85% Dark Chocolate Bar, 3 oz",LA,1
"Zhong Sauce, 6 oz",LA,1
"Vegan Swiss Cheese, 8 oz",SF,1
"Deep Dark Salted Burnt Caramel Chocolate Bar, 2.82 oz",LA,1
"Surprise Prints Facial Rounds, 20 pack",EB,1
"Surprise Prints Facial Rounds, 20 pack",SF,1
"Broccoli Cheddar Soup, 15.5 oz",SF,1
"Deep Dark Blackout Chocolate Bar, 2.82 oz",SF,1
"Butter Beans, 15 oz",LA,1
"Diced Mild Green Chiles, 4 oz",SF,1
"Black Mustard Seed, 2 oz",SF,1
"Bulgur- Coarse, 23 oz",SF,1
"Dried Barberries, 6 oz",EB,1
"Vegan Roast Beef, 8 oz",LA,1
Doralice Vinho Verde 2020 Portugal (21+),EB,1
"Dishmate Hypoallergenic Grapefruit Dish Soap, 8 oz",SF,1
"Dish Soap Lemon, 1 each",LA,1
"Dill Weed, 0.7 oz",LA,1
"Dill Weed, 0.7 oz",EB,1
"Zhong Sauce, 6 oz",SF,1
"Bulgur- Fine, 22 oz",LA,1
"Vegan Swiss Cheese, 8 oz",EB,1
"32oz Wide Mouth Bottle- Black, 1 each",EB,1
"Sun Dried Tomato Pesto, 7 oz",EB,1
"6-Grain Pancake & Waffle Mix, 24 oz",EB,1
"Dijon Mustard, 11 oz",LA,1
"Adda Veggie - Original, 92.1 grams",EB,1
"Decorticated Ground Cardamom Seed, 2 oz",LA,1
"Decorticated Ground Cardamom Seed, 2 oz",EB,1
"Szechuan Spicy Stir-Fry Sauce, 11.5 oz",SF,1
"Dark Red Kidney Beans, 29 oz",EB,1
"Dark Red Kidney Beans, 24 oz",SF,1
"Dark Red Kidney Beans, 15 oz",SF,1
"Dark Pecan Coconut Chocolate Bar 51%, 6.35 oz",SF,1
"Adda Veggie - Original, 92.1 grams",SF,1
"Szechuan Spicy Stir-Fry Sauce, 11.5 oz",EB,1
"Bone Appetite Beef Bone Broth, 16 oz",SF,1
"Swedish Dishcloth Cherries, 1 each",EB,1
"Cacao Coconut Granola, 16 oz",LA,1
"Bolognese Sauce, 12oz",LA,1
"Cacao Coconut Granola, 16 oz",SF,1
"Bolognese Sauce, 12oz",EB,1
"Yellowfin Tuna Steak (Sushi Grade), 16 oz",EB,1
"Albacore Tuna Steak (Sushi Grade), 16 oz",EB,1
"Dark Red Kidney Beans, 29 oz",LA,1
"Cacao & Quinoa Crispies Bites, 1.13oz",LA,1
"Dark Salted Coconut Toffee Chocolate Bar, 2.82 oz",LA,1
"Dark Salted Coconut Toffee Chocolate Bar, 2.82 oz",SF,1
"Adda Veggie - Original, 92.1 grams",LA,1
"Sweet Basil Leaf, 0.6 oz",LA,1
"Sweet Basil Leaf, 0.6 oz",EB,1
"Date Tahini, 12 oz",EB,1
"Swedish Dishcloth Sailboats, 1 each",SF,1
Cabernet Sauvignon Estate Bottle 2018 Spain (21+),EB,1
"Date Tahini, 12 oz",SF,1
"Swedish Dishcloth Lemons and Limes, 1 each",LA,1
"Swedish Dishcloth Lemons and Limes, 1 each",EB,1
"Zero Light Green Medium Tare Weight Bag, 1 each",LA,1
"Swedish Dishcloth Hearts, 1 each",EB,1
"Swedish Dishcloth Cherry Blossom, 1 each",SF,1
"Zeroast Villaricca, 12oz",EB,1
"Crush & Brush Mint Toothpaste Tablets, 80 tablets",LA,1
"Cream Top Fat Free Milk, 1/2 gallon",SF,1
"Black Mustard Seed, 2 oz",LA,1
"Chili Powder Blend, 1.5 oz",SF,1
"Unrefined Toasted Sesame Oil, 8 oz",SF,1
"Chips- Himalayan Pink Salt, 8 oz",LA,1
"Bamboo Spoon with Integrated Spoon Rest, 1 each",SF,1
"Bamboo Toilet Paper, 8 pack",SO,1
"Chili Sesame Oil, 1 each",SF,1
"Chili Sesame Oil, 1 each",LA,1
"Unsalted Sun-dried Tomatoes, 3 oz",EB,1
"Unscented Bath and Body Soap Bar, 4 oz",EB,1
"Vanilla Hemp Milk, 32 oz",LA,1
"Banana & Nibs Cacao Bites, 1.13oz",SF,1
"Vanilla Hemp Milk, 32 oz",EB,1
"Banner Dark Whole Bean, 12 oz",EB,1
"Biryani Curry Paste, 10.6 oz",LA,1
"Unscented 15 hour Votive Candles, 4 pack",EB,1
"Chocolate & Vanilla Soap, 1 each",LA,1
"Bamboo Spoon with Integrated Spoon Rest, 1 each",LA,1
"Unpaper Towels- Vintage Lemons, 6 pack",LA,1
"Unpaper Towels- Surprise Prints, 6 pack",SF,1
"Unpaper Towels- Surprise Prints, 6 pack",LA,1
"White Turkish Figs, 11 oz",EB,1
"Vita-Grain Active Dry Yeast, 2 oz",LA,1
"Center Cut Filet Mignon, 8 oz",LA,1
"Unpaper Towels- Surprise Prints, 6 pack",EB,1
"Unpaper Towels- Rainbow, 6 pack",LA,1
"Chocolate Covered Cherries, 11 oz",LA,1
"Unfiltered Apple Juice, 1.5 liter",SF,1
"Cedar Spruce Baking Soda Free Deodorant Stick, 1.8 oz",SF,1
"Vita-Grain Active Dry Yeast, 2 oz",EB,1
"Bamboo Soap Shelf, 1 each",SF,1
"Unbleached Pastry Flour, 21 oz",SF,1
"Cayenne Pepper, 1.5 oz",SF,1
"White Chocolate Chips, 13 oz",SF,1
"Unscented Bath and Body Soap Bar, 4 oz",LA,1
"Turmeric, 2.47 oz",EB,1
"Beef Meatballs, 5 count",SF,1
"Urfa Chili & Lemon Marinated Goat Cheese, 4 oz",SF,1
"Beef Hot Dogs, 4 count",LA,1
"Valencia Orange, 4 pack",LA,1
"Dried Barberries, 6 oz",SF,1
"Valencia Orange, 4 pack",SF,1
"Cheesecloth, 1 each",LA,1
"Vanilla Bean French Pudding, 3.5 oz",SF,1
"Chamomile Lemon Full-Leaf Herbal Tea, 4 oz",EB,1
"Cheese Crackers, 1 each",EB,1
"Cheese Agnolotti, 12 oz",LA,1
"Birthday Candles, 12 pack",SF,1
"Bella Vista Dark Roast Whole Bean Coffee, 12 oz",LA,1
"Vanilla Buckwheat Granola, 300 grams",LA,1
"Vanilla Buckwheat Granola, 300 grams",SF,1
Chenin Blanc Clarksburg Merritt Island 2019 CA (21+),SF,1
Champagne Blanc de Blanc NV FR (21+),SF,1
"Vanilla Coffee Creamer, 1 quart",SF,1
"While My Za'atar Gently Weeps, Middle Eastern Spice, 4 oz",EB,1
"Chamomile Lemon Full-Leaf Herbal Tea, 4 oz",SF,1
"Unsweetened Ketchup, 11.3 oz",SF,1
Beaujolais Rouge 2020 FR (21+),EB,1
Chianti Colli Senesi Tuscany 2018 Italy (21+),SF,1
"Chicken Base, 8 oz",LA,1
"Chicken Kebab Seasoning, 2 oz",EB,1
"Chicken Party Wings, 1 lb",SF,1
"Beachwood Whole Bean Coffee, 12 oz",LA,1
"Vodka Sauce, 24 oz",LA,1
"White Chocolate Chips, 13 oz",EB,1
"Birthday Cookie, 1 each",LA,1
"Chili Pepper Puffed Kelp Chips, 3.5 oz",SF,1
"Unscented Laundry Powder, 2 lb",EB,1
"Cinnamon Sticks, 1.5 oz",LA,1
"Violet & Lavender Shampoo Bar, 1 each",EB,1
"Capers with Wine, 3.88 oz",EB,1
"Baby Shampoo and Body Wash- Unscented, 8 oz",EB,1
"Caramel Sea Salt, 6.35 oz",LA,1
"Avocado Ranch Dressing, 10 oz",LA,1
"Coconut Flour, 16 oz",LA,1
"Cassava Flour, 16 oz",SF,1
"Baby Corn Pieces, 14 oz",EB,1
"Baby Corn Pieces, 14 oz",LA,1
"Baby Shampoo and Body Wash- Unscented, 8 oz",LA,1
"Whole Chocolate Milk, 1 quart",LA,1
"Black Lentils, 26 oz",LA,1
"Coconut Cacao Vegan Lip Balm, 1 oz",SF,1
"Coconut Cacao Vegan Lip Balm, 1 oz",LA,1
"Whole Cloves, 1.5 oz",SF,1
"Coconut Bottle Cleaning Brush, 1 each",SF,1
"Whole Cloves, 1.5 oz",LA,1
"Cola, 4 pack",EB,1
"Cool Friends/ Penguins Wool Dryer Balls, 6 pack",LA,1
"Assam Black Loose Leaf Tea, 3.5 oz",SF,1
"Cornmeal Medium, 22 oz",EB,1
"Caramel Sea Salt, 6.35 oz",EB,1
"Cornmeal Medium, 22 oz",SF,1
"Artisan Ghee, 8 oz",LA,1
"Very Berry Mix, 7 oz",LA,1
"Black Lentils, 26 oz",SF,1
"Arrabbiata Sauce, 24 oz",SF,1
"Tomato Paste- No Salt Added, 24.7 oz",SF,1
"Vegan Cookie Dough, 1 lb",EB,1
"Cranberry Nectar Juice, 32 oz",EB,1
"Cranberry Nectar Juice, 32 oz",LA,1
"Cranberry, Cashew, & Pecan Granola, 8 oz",LA,1
"Chana Masala, 1.5 oz",LA,1
"Cream Top Whole Milk, 1/2 gallon",SO,1
"Vegan Chili, 1 portion",EB,1
"Trail Mix, 16 oz",SF,1
"Vanilla Tiny Bite Cookies, 8oz",SF,1
"Biryani Curry Paste, 10.6 oz",SF,1
"Tuna Fillets with Jalapeno in Olive Oil, 6.7 oz",SF,1
"Whole Black Pepper, 2 oz",SF,1
"Classic Milk Chocolate Bar, 6.35 oz",EB,1
"Tuna Ventresca in Olive Oil, 6.7 oz",SF,1
"Whole Black Pepper, 2 oz",LA,1
"Bamboo Cotton Swabs, 200 count",SF,1
"Bamboo Paddle Hairbrush, 1 each",LA,1
"Bake Rise Double Acting Baking Powder, 3 oz",SF,1
"Variety Beeswax Food Wraps, 3 pack",LA,1
"Classic Dark Truffles, 4.2 oz",LA,1
"Classic Dark Truffles, 4.2 oz",EB,1
"Turmeric SuperShot, 2 oz",EB,1
"Turmeric SuperShot, 2 oz",SF,1
"Bamboo Scraping Spatula, 1 each",EB,1
"Tuna Fillets with Jalapeno in Olive Oil, 6.7 oz",LA,1
"Bamboo Charcoal Toothbrush, 1 each",SF,1
"Classic Vegan Mayo, 12 oz",SF,1
"Classic Vinaigrette Salad Dressing and Marinade, 12.5 oz",LA,1
"Vegan Cheesecake Slice, 1 each",SF,1
"Balsamic Vinegar, 16 oz",SF,1
"Cleaning Cloth- Cotton Chenille- Black, 1 each",SF,1
"Clementine Sparkling Juice, 4 pack",LA,1
"Tulsi Cinnamon Tea, 14 ct",LA,1
"Triple Berry Granola, 8 oz",SF,1
"Cloth Wipes- Natural, 12 pack",EB,1
"Cloth Wipes- Natural, 12 pack",LA,1
"Balsamic Vinegar, 16 oz",LA,1
"Black Eyed Peas, 15 oz",LA,1
"Buffalo Blue Olives, 13 oz",SF,1
"Vegan Chili Oil Sauce, 7.75 oz",LA,1
"Coconola Grain Free Paleo Coconut Granola, 8 oz",SF,1
"Clove Powder, 1.5 oz",SF,1
"Pinto Beans, 15 oz",SF,1
"Dried Black Mission Figs, 11 oz",EB,1
"Natural Bamboo Toothbrushes, 4 pack",SF,1
"Reusable Clear Sandwich Bag, 1 each",LA,1
"Reusable Clear Snack Bag, 1 each",EB,1
"Mineral Water, 25.4 oz",EB,1
"Reusable Clear Snack Bag, 1 each",SF,1
"Milk Oolong Full-Leaf Oolong Tea, 4 oz",LA,1
"Reusable Clear Stand Up Mid Bag, 1 each",LA,1
"Milk Oolong Full-Leaf Oolong Tea, 4 oz",EB,1
"Reusable Jade Sandwich Bag, 1 each",EB,1
"Milk Hazelnut Chocolate Bar 32%, 6.35 oz",EB,1
"Reusable Rose Quartz Sandwich Bag, 1 each",EB,1
"Reusable Rose Quartz Sandwich Bag, 1 each",LA,1
"Reusable Silicone Pocket, 2 pack",EB,1
"Milk Chocolate 40% Cocoa Disc, 4 oz",LA,1
"Mild Nacho Cashew Queso, 10.8 oz",SF,1
"Midnight Moon Aged Cheese, 7 oz",LA,1
"Rich Body Balm- Kumari, 2 oz",EB,1
"Rich Cleansing Bar- Marcella, 4.3 oz",EB,1
"Rich Lip Balm- Adore, 1 each",SF,1
"Rich Lip Balm- Crush, 1 each",EB,1
"Rich Lip Balm- Crush, 1 each",SF,1
"Mexican Style Chorizo, 16 oz",LA,1
"Reusable Clear Sandwich Bag, 1 each",EB,1
"Mini Pieces, 12 oz",LA,1
"Reusable Amethyst Sandwich Bag, 1 each",EB,1
"Reduced Sodium Gluten Free Soy Sauce, 10 oz",EB,1
"Red Rice, 13 oz",EB,1
"Red Rice, 13 oz",LA,1
"Red Rice, 13 oz",SF,1
"Nacho Inferno Potato Chips, 7 oz",LA,1
"Nacho Inferno Potato Chips, 7 oz",EB,1
"Nacho Cheese- Chipotle, 16 oz",LA,1
"Nacho Cheese- Chipotle, 16 oz",EB,1
"Red Tart Cherry Juice, 32 oz",SF,1
Mulatschak Orange- Osterreich 2020 Austria (21+),SF,1
"Moroccan Tagine Sauce- Chicken, 12 oz",SF,1
"Rescue Facial Oil, 1 each",SF,1
"Moroccan Tagine Sauce- Chicken, 12 oz",EB,1
"Molasses, 17 oz",SF,1
"Molasses, 17 oz",EB,1
"Mocha Cold Brew Concentrate, 32 oz",SF,1
"Mocha Cold Brew Concentrate, 32 oz",EB,1
"Refried Beans, 15 oz",SF,1
"Mixed Woodblock Chicory Napkins, set of 4",EB,1
"Refried Black Beans, 15 oz",SF,1
"Mixed Berry Low Fat Greek Yogurt, 5.3 oz",LA,1
"Mexican Sprite, 12 oz",LA,1
