Order ID,Market,Date,Status,Customer,City,Zipcode,Revenue,Order Value,Order Count,Balance
LA-1789,LA,2022-02-06 0:00:00,fulfilled,Customer 369,"Pacific Palisades, CA, USA",90272,154,154,1,0
EB-2112,EB,2022-02-06 0:00:00,fulfilled,Customer 130,"Alameda, CA, USA",94501,83,83,1,-11
LA-1788,LA,2022-02-06 0:00:00,fulfilled,Customer 254,"Los Angeles, CA, USA",90048,83,83,1,0
EB-2111,EB,2022-02-06 0:00:00,fulfilled,Customer 227,"Alameda, CA, USA",94501,67,67,1,0
SF-2068,SF,2022-02-06 0:00:00,fulfilled,Customer 1803,"San Francisco, CA, USA",94102,89,89,1,0
EB-2110,EB,2022-02-06 0:00:00,fulfilled,Customer 1248,"Berkeley, CA, USA",94707,29,29,1,0
SF-2067,SF,2022-02-06 0:00:00,fulfilled,Customer 112,"San Francisco, CA, USA",94117,77,77,1,0
SF-2066,SF,2022-02-05 0:00:00,fulfilled,Customer 179,"SAN FRANCISCO, CA, USA",94115,37,37,1,0
LA-1787,LA,2022-02-05 0:00:00,fulfilled,Customer 1807,"Los Angeles, CA, USA",90004,18,18,1,0
EB-2109,EB,2022-02-06 0:00:00,fulfilled,Customer 902,"Alameda, CA, USA",94502,64,64,1,0
LA-1786,LA,2022-02-05 0:00:00,fulfilled,Customer 251,"Los Angeles, CA, USA",90048,65,65,1,0
LA-1785,LA,2022-02-06 0:00:00,fulfilled,Customer 739,"Los Angeles, CA, USA",90026,84,84,1,0
LA-1784,LA,2022-02-06 0:00:00,fulfilled,Customer 1550,"Delivering from Zero LA, CA, USA",90034,33,33,1,0
SF-2065,SF,2022-02-05 0:00:00,fulfilled,Customer 603,"San Francisco, CA, USA",94110,191,191,1,-39
LA-1783,LA,2022-02-06 0:00:00,fulfilled,Customer 116,"Los Angeles, CA, USA",90026,74,74,1,0
EB-2108,EB,2022-02-05 0:00:00,fulfilled,Customer 1814,"Richmond, CA, USA",94801,203,203,1,-37
SF-2064,SF,2022-02-05 0:00:00,fulfilled,Customer 185,"San Francisco, CA, USA",94121,81,81,1,-5
SF-2063,SF,2022-02-05 0:00:00,fulfilled,Customer 702,"San Francisco, CA, USA",94114,52,52,1,0
LA-1782,LA,2022-02-05 0:00:00,fulfilled,Customer 66,"LOS ANGELES, CA, USA",90046,71,71,1,0
SF-2062,SF,2022-02-05 0:00:00,fulfilled,Customer 758,"San Francisco, CA, USA",94115,52,52,1,0
EB-2107,EB,2022-02-05 0:00:00,fulfilled,Customer 797,"Oakland, CA, USA",94608,153,153,1,-60
SF-2061,SF,2022-02-06 0:00:00,fulfilled,Customer 1820,"San Francisco, CA, USA",94122,107,107,1,0
SF-2060,SF,2022-02-05 0:00:00,fulfilled,Customer 1821,"San Francisco, CA, USA",94117,62,62,1,0
SF-2059,SF,2022-02-06 0:00:00,fulfilled,Customer 71,"San Francisco, CA, USA",94117,176,176,1,0
LA-1780,LA,2022-02-06 0:00:00,fulfilled,Customer 253,"Los Angeles, CA, USA",90015,90,90,1,0
SF-2058,SF,2022-02-05 0:00:00,fulfilled,Customer 649,"San Francisco, CA, USA",94121,148,148,1,0
LA-1779,LA,2022-02-05 0:00:00,fulfilled,Customer 243,"Los Angeles, CA, USA",90018,43,43,1,0
EB-2106,EB,2022-02-05 0:00:00,fulfilled,Customer 473,"Oakland, CA, USA",94608,98,98,1,0
SF-2057,SF,2022-02-05 0:00:00,fulfilled,Customer 1827,"San Francisco, CA, USA",94109,79,79,1,-32
SF-2056,SF,2022-02-05 0:00:00,fulfilled,Customer 538,"San Francisco, CA, USA",94118,53,53,1,0
SF-2055,SF,2022-02-05 0:00:00,fulfilled,Customer 437,"San Francisco, CA, USA",94118,65,65,1,0
EB-2105,EB,2022-02-05 0:00:00,fulfilled,Customer 56,"Albany, CA, USA",94706,193,193,1,0
EB-2104,EB,2022-02-05 0:00:00,fulfilled,Customer 270,"Oakland, CA, USA",94608,132,132,1,-4
SF-2054,SF,2022-02-05 0:00:00,fulfilled,Customer 971,"San Francisco, CA, USA",94102,140,140,1,-59
LA-1778,LA,2022-02-05 0:00:00,fulfilled,Customer 1215,"Los Angeles, CA, USA",90293,214,214,1,0
LA-1777,LA,2022-02-05 0:00:00,fulfilled,Customer 1320,"LOS ANGELES, CA, USA",90034,246,246,1,0
SF-2053,SF,2022-02-05 0:00:00,fulfilled,Customer 13,"San Francisco, CA, USA",94115,163,163,1,0
LA-1776,LA,2022-02-05 0:00:00,fulfilled,Customer 6,"Los Angeles, CA, USA",90272,213,213,1,0
EB-2103,EB,2022-02-05 0:00:00,fulfilled,Customer 39,"Oakland, CA, USA",94608,143,143,1,-15
EB-2102,EB,2022-02-05 0:00:00,fulfilled,Customer 262,"EL CERRITO, CA, USA",94530,88,88,1,0
EB-2101,EB,2022-02-05 0:00:00,unfulfilled,Customer 1839,"Berkeley, CA, USA",94702,127,127,1,0
EB-2100,EB,2022-02-05 0:00:00,fulfilled,Customer 33,"El Cerrito, CA, USA",94530,139,139,1,0
LA-1775,LA,2022-02-05 0:00:00,fulfilled,Customer 1564,"Los Angeles, CA, USA",90024,62,62,1,-6
LA-1774,LA,2022-02-05 0:00:00,fulfilled,Customer 163,"Los Angeles, CA, USA",90008,40,40,1,0
LA-1773,LA,2022-02-05 0:00:00,fulfilled,Customer 35,"Los Angeles, CA, USA",90028,58,58,1,0
LA-1772,LA,2022-02-05 0:00:00,fulfilled,Customer 163,"Los Angeles, CA, USA",90008,81,81,1,0
EB-2099,EB,2022-02-05 0:00:00,fulfilled,Customer 1844,"Oakland, CA, USA",94610,89,89,1,0
EB-2098,EB,2022-02-05 0:00:00,fulfilled,Customer 26,"San Leandro, CA, USA",94577,185,185,1,-45
SF-2051,SF,2022-02-05 0:00:00,fulfilled,Customer 731,"San Francisco, CA, USA",94111,148,148,1,-2
EB-2097,EB,2022-02-05 0:00:00,fulfilled,Customer 230,"El Cerrito, CA, USA",94530,60,60,1,0
SF-2050,SF,2022-02-05 0:00:00,fulfilled,Customer 900,"San Francisco, CA, USA",94109,74,74,1,-13
EB-2096,EB,2022-02-05 0:00:00,fulfilled,Customer 1849,"Oakland, CA, USA",94603,46,46,1,-15
EB-2095,EB,2022-02-05 0:00:00,fulfilled,Customer 726,"Orinda, CA, USA",94563,78,78,1,0
EB-2094,EB,2022-02-05 0:00:00,fulfilled,Customer 283,"Emeryville, CA, USA",94608,57,57,1,0
LA-1771,LA,2022-02-05 0:00:00,fulfilled,Customer 556,"Los Angeles, CA, USA",90066,56,56,1,0
EB-2093,EB,2022-02-05 0:00:00,fulfilled,Customer 5,"Kensington, CA, USA",94707,38,38,1,0
EB-2092,EB,2022-02-05 0:00:00,fulfilled,Customer 1854,"Oakland, CA, USA",94612,60,60,1,0
LA-1770,LA,2022-02-05 0:00:00,fulfilled,Customer 1790,"Los Angeles, CA, USA",90006,108,108,1,-39
LA-1769,LA,2022-02-05 0:00:00,fulfilled,Customer 710,"Los Angeles, CA, USA",90014,66,66,1,0
SF-2049,SF,2022-02-05 0:00:00,fulfilled,Customer 476,"San Francisco, CA, USA",94115,136,136,1,0
LA-1768,LA,2022-02-05 0:00:00,fulfilled,Customer 1,"Pacific Palisades, CA, USA",90272,190,190,1,0
SF-2048,SF,2022-02-05 0:00:00,fulfilled,Customer 306,"San Francisco, CA, USA",94131,69,69,1,-15
EB-2091,EB,2022-02-05 0:00:00,fulfilled,Customer 465,"Oakland, CA, USA",94618,45,45,1,0
SF-2047,SF,2022-02-05 0:00:00,fulfilled,Customer 1861,"San Francisco, CA, USA",94131,157,157,1,-6
SF-2046,SF,2022-02-05 0:00:00,fulfilled,Customer 484,"San Francisco, CA, USA",94109,88,88,1,-2
LA-1767,LA,2022-02-05 0:00:00,fulfilled,Customer 1863,"Sherman Oaks, CA, USA",91423,141,141,1,-2
EB-2090,EB,2022-02-05 0:00:00,fulfilled,Customer 1257,"Alameda, CA, USA",94501,61,61,1,0
LA-1766,LA,2022-02-05 0:00:00,fulfilled,Customer 468,"Lawndale, CA, USA",90260,312,312,1,0
EB-2089,EB,2022-02-05 0:00:00,fulfilled,Customer 1866,"San Leandro, CA, USA",94578,162,162,1,0
SF-2045,SF,2022-02-05 0:00:00,started,Customer 314,"San Francisco, CA, USA",94110,161,161,1,-23
SF-2044,SF,2022-02-05 0:00:00,fulfilled,Customer 291,"San Francisco, CA, USA",94109,48,48,1,0
SF-2043,SF,2022-02-05 0:00:00,fulfilled,Customer 1128,"San Francisco, CA, USA",94131,168,168,1,0
LA-1765,LA,2022-02-05 0:00:00,fulfilled,Customer 1870,"Los Angeles, CA, USA",90026,72,72,1,0
SF-2042,SF,2022-02-05 0:00:00,fulfilled,Customer 872,"San Francisco, CA, USA",94117,127,127,1,-3
EB-2088,EB,2022-02-05 0:00:00,fulfilled,Customer 858,"Oakland, CA, USA",94602,84,84,1,0
EB-2087,EB,2022-02-05 0:00:00,fulfilled,Customer 269,"El Cerrito, CA, USA",94530,176,176,1,0
EB-2086,EB,2022-02-05 0:00:00,fulfilled,Customer 215,"Berkeley, CA, USA",94703,230,230,1,-6
EB-2085,EB,2022-02-05 0:00:00,fulfilled,Customer 360,"Oakland, CA, USA",94605,156,156,1,-12
SF-2041,SF,2022-02-05 0:00:00,fulfilled,Customer 1876,"San Francisco, CA, USA",94114,115,115,1,-7
LA-1764,LA,2022-02-05 0:00:00,fulfilled,Customer 316,"Los Angeles, CA, USA",90230,125,125,1,0
EB-2084,EB,2022-02-05 0:00:00,fulfilled,Customer 292,"Oakland, CA, USA",94621,93,93,1,-9
EB-2083,EB,2022-02-05 0:00:00,fulfilled,Customer 223,"Berkeley, CA, USA",94707,168,168,1,-21
EB-2082,EB,2022-02-05 0:00:00,fulfilled,Customer 184,"Alameda, CA, USA",94501,103,103,1,0
EB-2081,EB,2022-02-05 0:00:00,fulfilled,Customer 344,"Piedmont, CA, USA",94610,122,122,1,0
LA-1763,LA,2022-02-05 0:00:00,fulfilled,Customer 1881,"Los Angeles, CA, USA",90036,151,151,1,0
LA-1762,LA,2022-02-05 0:00:00,fulfilled,Customer 275,"Los Angeles, CA, USA",90066,135,135,1,0
LA-1761,LA,2022-02-05 0:00:00,fulfilled,Customer 1883,"Los Angeles, CA, USA",90018,56,56,1,0
LA-1760,LA,2022-02-05 0:00:00,fulfilled,Customer 48,"Los Angeles, CA, USA",90035,132,132,1,0
LA-1759,LA,2022-02-05 0:00:00,fulfilled,Customer 336,"Los Angeles, CA, USA",90043,83,83,1,0
EB-2080,EB,2022-02-05 0:00:00,fulfilled,Customer 335,"Alameda, CA, USA",94501,129,129,1,0
EB-2079,EB,2022-02-05 0:00:00,fulfilled,Customer 614,"Piedmont, CA, USA",94611,238,238,1,-15
LA-1758,LA,2022-02-05 0:00:00,fulfilled,Customer 1888,"Los Angeles, CA, USA",90036,105,105,1,0
SF-2039,SF,2022-02-04 0:00:00,fulfilled,Customer 9,"San Francisco, CA, USA",94114,28,28,1,-5
EB-2078,EB,2022-02-05 0:00:00,fulfilled,Customer 1890,"Oakland, CA, USA",94609,236,236,1,-28
EB-2077,EB,2022-02-05 0:00:00,fulfilled,Customer 310,"Crockett, CA, USA",94525,79,79,1,0
EB-2076,EB,2022-02-04 0:00:00,fulfilled,Customer 1892,"Oakland, CA, USA",94607,131,131,1,0
LA-1757,LA,2022-02-05 0:00:00,fulfilled,Customer 1893,"Los Angeles, CA, USA",90007,43,43,1,0
EB-2075,EB,2022-02-04 0:00:00,fulfilled,Customer 1287,"Alameda, CA, USA",94501,124,124,1,-2
EB-2074,EB,2022-02-04 0:00:00,fulfilled,Customer 422,"Oakland, CA, USA",94606,91,91,1,0
SF-2038,SF,2022-02-05 0:00:00,fulfilled,Customer 347,"San Francisco, CA, USA",94118,53,53,1,-5
LA-1756,LA,2022-02-05 0:00:00,fulfilled,Customer 659,"playa del rey, CA, USA",90293,68,68,1,0
LA-1755,LA,2022-02-04 0:00:00,fulfilled,Customer 386,"Los Angeles, CA, USA",90046,78,78,1,0
LA-1754,LA,2022-02-05 0:00:00,fulfilled,Customer 68,"Los Angeles, CA, USA",91403,64,64,1,0
LA-1753,LA,2022-02-05 0:00:00,fulfilled,Customer 424,"Los Angeles, CA, USA",90015,51,51,1,0
SF-2037,SF,2022-02-04 0:00:00,fulfilled,Customer 966,"San Francisco, CA, USA",94129,274,274,1,0
EB-2073,EB,2022-02-05 0:00:00,fulfilled,Customer 1901,"Oakland, CA, USA",94602,35,35,1,0
LA-1752,LA,2022-02-05 0:00:00,fulfilled,Customer 1682,"Pacific Palisades, CA, USA",90272,45,45,1,0
EB-2072,EB,2022-02-04 0:00:00,fulfilled,Customer 629,"Oakland, CA, USA",94609,23,23,1,0
EB-2071,EB,2022-02-04 0:00:00,fulfilled,Customer 848,"Berkeley, CA, USA",94702,122,122,1,-20
LA-1751,LA,2022-02-05 0:00:00,fulfilled,Customer 580,"Los Angeles, CA, USA",90004,38,38,1,0
EB-2070,EB,2022-02-04 0:00:00,fulfilled,Customer 107,"Oakland, CA, USA",94611,82,82,1,-5
EB-2069,EB,2022-02-04 0:00:00,fulfilled,Customer 635,"Oakland, CA, USA",94607,98,98,1,-5
LA-1750,LA,2022-02-04 0:00:00,fulfilled,Customer 373,"View Park, CA, USA",90043,103,103,1,0
LA-1749,LA,2022-02-04 0:00:00,fulfilled,Customer 716,"Santa Monica, CA, USA",90404,56,56,1,0
SF-2036,SF,2022-02-04 0:00:00,fulfilled,Customer 1908,"San Francisco, CA, USA",94115,81,81,1,0
EB-2068,EB,2022-02-04 0:00:00,fulfilled,Customer 1286,"Hercules, CA, USA",94547,34,34,1,0
EB-2067,EB,2022-02-04 0:00:00,fulfilled,Customer 172,"BERKELEY, CA, USA",94704,51,51,1,0
EB-2066,EB,2022-02-04 0:00:00,fulfilled,Customer 231,"Oakland, CA, USA",94610,44,44,1,0
SF-2035,SF,2022-02-04 0:00:00,fulfilled,Customer 57,"San Francisco, CA, USA",94110,91,91,1,-15
SF-2034,SF,2022-02-04 0:00:00,fulfilled,Customer 657,"San Francisco, CA, USA",94117,59,59,1,0
EB-2065,EB,2022-02-04 0:00:00,fulfilled,Customer 102,"Oakland, CA, USA",94609,92,92,1,-13
EB-2064,EB,2022-02-04 0:00:00,fulfilled,Customer 374,"Berkeley, CA, USA",94702,52,52,1,0
SF-2033,SF,2022-02-04 0:00:00,fulfilled,Customer 1015,"San Francisco, CA, USA",94122,228,228,1,-16
EB-2063,EB,2022-02-04 0:00:00,fulfilled,Customer 374,"Berkeley, CA, USA",94702,108,108,1,-9
SF-2032,SF,2022-02-04 0:00:00,fulfilled,Customer 129,"SAN FRANCISCO, CA, USA",94131,101,101,1,0
EB-2062,EB,2022-02-04 0:00:00,fulfilled,Customer 261,"Oakland, CA, USA",94608,83,83,1,-5
EB-2061,EB,2022-02-04 0:00:00,fulfilled,Customer 317,"OAKLAND, CA, USA",94611,79,79,1,-8
LA-1748,LA,2022-02-04 0:00:00,fulfilled,Customer 454,"Beverly Hills, CA, USA",90210,24,24,1,0
EB-2060,EB,2022-02-04 0:00:00,fulfilled,Customer 238,"Berkeley, CA, USA",94705,38,38,1,0
EB-2059,EB,2022-02-04 0:00:00,fulfilled,Customer 1205,"Berkeley, CA, USA",94705,38,38,1,-8
LA-1747,LA,2022-02-04 0:00:00,fulfilled,Customer 375,"Los Angeles, CA, USA",90064,94,94,1,-15
LA-1746,LA,2022-02-04 0:00:00,started,Customer 191,"Studio City , CA, USA",91604,162,162,1,-7
LA-1745,LA,2022-02-04 0:00:00,fulfilled,Customer 194,"Los Angeles, CA, USA",90018,195,195,1,0
LA-1744,LA,2022-02-04 0:00:00,fulfilled,Customer 100,"Manhattan Beach, CA, USA",90266,54,54,1,0
SF-2031,SF,2022-02-04 0:00:00,fulfilled,Customer 199,"San Francisco, CA, USA",94102,37,37,1,-5
EB-2058,EB,2022-02-04 0:00:00,fulfilled,Customer 662,"Oakland, CA, USA",94608,122,122,1,-18
LA-1743,LA,2022-02-04 0:00:00,fulfilled,Customer 417,"Los Angeles, CA, USA",90024,87,87,1,0
SF-2030,SF,2022-02-04 0:00:00,fulfilled,Customer 931,"San Francisco, CA, USA",94102,31,31,1,0
EB-2057,EB,2022-02-04 0:00:00,fulfilled,Customer 313,"Oakland, CA, USA",94618,50,50,1,0
LA-1742,LA,2022-02-04 0:00:00,fulfilled,Customer 277,"Los Angeles, CA, USA",90016,36,36,1,0
LA-1741,LA,2022-02-04 0:00:00,fulfilled,Customer 421,"Los Angeles, CA, USA",90029,82,82,1,-2
SF-2029,SF,2022-02-04 0:00:00,fulfilled,Customer 1096,"San Francisco, CA, USA",94131,108,108,1,-14
LA-1740,LA,2022-02-04 0:00:00,fulfilled,Customer 737,"Culver City, CA, USA",90232,73,73,1,-2
SF-2027,SF,2022-02-04 0:00:00,fulfilled,Customer 142,"San Francisco, CA, USA",94117,112,112,1,-2
SF-2026,SF,2022-02-04 0:00:00,fulfilled,Customer 1156,"San Francisco, CA, USA",94102,62,62,1,-12
LA-1739,LA,2022-02-04 0:00:00,fulfilled,Customer 1329,"Los Angeles, CA, USA",90045,28,28,1,0
EB-2056,EB,2022-02-04 0:00:00,fulfilled,Customer 1072,"Alameda, CA, USA",94501,164,164,1,-17
LA-1738,LA,2022-02-04 0:00:00,fulfilled,Customer 1110,"Santa Monica, CA, USA",90403,79,79,1,0
EB-2055,EB,2022-02-04 0:00:00,fulfilled,Customer 267,"Castro Valley, CA, USA",94546,85,85,1,-16
LA-1737,LA,2022-02-04 0:00:00,fulfilled,Customer 144,"Santa Monica, CA, USA",90404,119,119,1,0
SF-2025,SF,2022-02-04 0:00:00,fulfilled,Customer 246,"San Francisco, CA, USA",94117,130,130,1,0
SF-2024,SF,2022-02-04 0:00:00,fulfilled,Customer 1935,"San Francisco, CA, USA",94117,30,30,1,0
SF-2023,SF,2022-02-04 0:00:00,fulfilled,Customer 504,"San Francisco, CA, USA",94110,90,90,1,0
SF-2022,SF,2022-02-04 0:00:00,fulfilled,Customer 1936,"San Francisco, CA, USA",94114,121,121,1,0
LA-1736,LA,2022-02-04 0:00:00,fulfilled,Customer 150,"Los Angeles, CA, USA",90018,98,98,1,0
LA-1735,LA,2022-02-04 0:00:00,fulfilled,Customer 303,"Los Angeles, CA, USA",90019,14,14,1,-7
EB-2054,EB,2022-02-04 0:00:00,fulfilled,Customer 242,"Berkeley, CA, USA",94702,114,114,1,0
LA-1734,LA,2022-02-04 0:00:00,fulfilled,Customer 840,"Los Angeles, CA, USA",90045,47,47,1,0
EB-2053,EB,2022-02-04 0:00:00,fulfilled,Customer 187,"Berkeley, CA, USA",94708,147,147,1,0
EB-2052,EB,2022-02-04 0:00:00,fulfilled,Customer 495,"Berkeley, CA, USA",94703,121,121,1,0
LA-1733,LA,2022-02-04 0:00:00,fulfilled,Customer 565,"West Hollywood, CA, USA",90069,113,113,1,0
EB-2051,EB,2022-02-04 0:00:00,fulfilled,Customer 755,"Oakland, CA, USA",94609,84,84,1,0
EB-2050,EB,2022-02-04 0:00:00,fulfilled,Customer 376,"Richmond, CA, USA",94801,475,475,1,-24
SF-2021,SF,2022-02-04 0:00:00,fulfilled,Customer 28,"San Francisco, CA, USA",94122,213,213,1,-13
SF-2020,SF,2022-02-04 0:00:00,fulfilled,Customer 49,"San Francisco, CA, USA",94110,131,131,1,0
LA-1732,LA,2022-02-04 0:00:00,fulfilled,Customer 652,"Los Angeles, CA, USA",90004,127,127,1,0
EB-2049,EB,2022-02-04 0:00:00,fulfilled,Customer 15,"Berkeley, CA, USA",94702,137,137,1,-15
EB-2048,EB,2022-02-04 0:00:00,fulfilled,Customer 1549,"Alameda, CA, USA",94501,61,61,1,0
EB-2047,EB,2022-02-04 0:00:00,fulfilled,Customer 858,"Oakland, CA, USA",94602,62,62,1,0
SF-2019,SF,2022-02-04 0:00:00,fulfilled,Customer 714,"San Francisco, CA, USA",94121,34,34,1,0
SF-2018,SF,2022-02-04 0:00:00,fulfilled,Customer 464,"San Francisco, CA, USA",94115,114,114,1,0
EB-2046,EB,2022-02-04 0:00:00,fulfilled,Customer 14,"Alameda, CA, USA",94501,28,28,1,0
EB-2045,EB,2022-02-04 0:00:00,fulfilled,Customer 754,"Kensington, CA, USA",94707,87,87,1,0
EB-2044,EB,2022-02-04 0:00:00,fulfilled,Customer 1179,"El Cerrito, CA, USA",94530,67,67,1,0
LA-1731,LA,2022-02-04 0:00:00,fulfilled,Customer 1954,"Los Angeles, CA, USA",90066,105,105,1,0
EB-2043,EB,2022-02-04 0:00:00,fulfilled,Customer 128,"Oakland, CA, USA",94610,150,150,1,-4
SF-2017,SF,2022-02-04 0:00:00,fulfilled,Customer 1956,"San Francisco, CA, USA",94114,195,195,1,-14
LA-1730,LA,2022-02-04 0:00:00,fulfilled,Customer 371,"Los Angeles, CA, USA",90272,184,184,1,0
SF-2016,SF,2022-02-03 0:00:00,fulfilled,Customer 1958,"San Francisco , CA, USA",94115,73,73,1,-27
LA-1729,LA,2022-02-04 0:00:00,fulfilled,Customer 442,"Los Angeles, CA, USA",90035,35,35,1,0
LA-1728,LA,2022-02-04 0:00:00,fulfilled,Customer 1959,"Los Angeles, CA, USA",90036,0,0,1,0
LA-1727,LA,2022-02-04 0:00:00,fulfilled,Customer 1960,"Los Angeles, CA, USA",90008,42,42,1,0
LA-1726,LA,2022-02-04 0:00:00,fulfilled,Customer 1961,"Los Angeles, CA, USA",90047,25,25,1,0
SF-2015,SF,2022-02-04 0:00:00,fulfilled,Customer 448,"San Francisco, CA, USA",94117,162,162,1,-23
SF-2014,SF,2022-02-04 0:00:00,fulfilled,Customer 1963,"San Francisco, CA, USA",94109,32,32,1,0
LA-1725,LA,2022-02-04 0:00:00,fulfilled,Customer 44,"Santa Monica, CA, USA",90405,242,242,1,0
SF-2013,SF,2022-02-03 0:00:00,fulfilled,Customer 1964,"San Francisco, CA, USA",94123,24,24,1,-7
EB-2042,EB,2022-02-04 0:00:00,fulfilled,Customer 543,"Hercules, CA, USA",94547,67,67,1,0
LA-1724,LA,2022-02-04 0:00:00,fulfilled,Customer 371,"LOS ANGELES, CA, USA",90034,80,80,1,0
EB-2041,EB,2022-02-04 0:00:00,fulfilled,Customer 622,"Berkeley, CA, USA",94708,72,72,1,0
LA-1723,LA,2022-02-04 0:00:00,fulfilled,Customer 1166,"Los Angeles, CA, USA",90027,214,214,1,0
EB-2040,EB,2022-02-04 0:00:00,fulfilled,Customer 19,"Oakland, CA, USA",94608,143,143,1,0
SF-2012,SF,2022-02-03 0:00:00,fulfilled,Customer 1306,"San Francisco, CA, USA",94110,170,170,1,0
LA-1722,LA,2022-02-04 0:00:00,fulfilled,Customer 1969,"West Hollywood, CA, USA",90069,44,44,1,0
SF-2011,SF,2022-02-03 0:00:00,fulfilled,Customer 109,"San Francisco, CA, USA",94114,201,201,1,0
EB-2039,EB,2022-02-03 0:00:00,fulfilled,Customer 124,"Berkeley, CA, USA",94709,84,84,1,0
SF-2010,SF,2022-02-04 0:00:00,fulfilled,Customer 458,"San Francisco, CA, USA",94110,156,156,1,0
EB-2038,EB,2022-02-04 0:00:00,fulfilled,Customer 1973,"Oakland, CA, USA",94609,25,25,1,0
EB-2037,EB,2022-02-03 0:00:00,fulfilled,Customer 327,"Oakland, CA, USA",94605,36,36,1,0
EB-2036,EB,2022-02-03 0:00:00,fulfilled,Customer 722,"Piedmont, CA, USA",94611,65,65,1,0
EB-2035,EB,2022-02-03 0:00:00,fulfilled,Customer 964,"Oakland, CA, USA",94611,50,50,1,0
SF-2009,SF,2022-02-03 0:00:00,fulfilled,Customer 330,"San Francisco, CA, USA",94109,36,36,1,0
EB-2034,EB,2022-02-03 0:00:00,fulfilled,Customer 407,"Berkeley, CA, USA",94705,56,56,1,-14
LA-1721,LA,2022-02-03 0:00:00,fulfilled,Customer 1120,"Los Angeles, CA, USA",90035,72,72,1,0
SF-2008,SF,2022-02-03 0:00:00,fulfilled,Customer 725,"San Francisco , CA, USA",94105,111,111,1,-14
EB-2033,EB,2022-02-03 0:00:00,fulfilled,Customer 1981,"Berkeley, CA, USA",94710,22,22,1,-44
LA-1720,LA,2022-02-03 0:00:00,fulfilled,Customer 311,"Los Angeles, CA, USA",90026,213,213,1,0
EB-2032,EB,2022-02-03 0:00:00,fulfilled,Customer 1983,"San Leandro, CA, USA",94577,84,84,1,0
EB-2031,EB,2022-02-03 0:00:00,fulfilled,Customer 300,"Richmond, CA, USA",94804,56,56,1,0
SF-2007,SF,2022-02-03 0:00:00,fulfilled,Customer 805,"San Francisco, CA, USA",94107,79,79,1,0
LA-1719,LA,2022-02-03 0:00:00,fulfilled,Customer 446,"Los Angeles, CA, USA",90019,88,88,1,0
SF-2006,SF,2022-02-03 0:00:00,fulfilled,Customer 357,"SAN FRANCISCO, CA, USA",94110,54,54,1,0
LA-1718,LA,2022-02-03 0:00:00,fulfilled,Customer 106,"Los Angeles, CA, USA",90034,27,27,1,0
EB-2030,EB,2022-02-03 0:00:00,fulfilled,Customer 37,"Oakland, CA, USA",94609,60,60,1,0
SF-2005,SF,2022-02-03 0:00:00,fulfilled,Customer 499,"San Francisco, CA, USA",94117,89,89,1,-10
LA-1717,LA,2022-02-03 0:00:00,fulfilled,Customer 1990,"Los Angeles, CA, USA",90029,60,60,1,-6
SF-2004,SF,2022-02-03 0:00:00,fulfilled,Customer 1991,"San francisco, CA, USA",94123,49,49,1,0
SF-2003,SF,2022-02-03 0:00:00,fulfilled,Customer 65,"san francisco, CA, USA",94117,77,77,1,0
EB-2029,EB,2022-02-03 0:00:00,fulfilled,Customer 776,"Oakland, CA, USA",94612,95,95,1,0
LA-1716,LA,2022-02-03 0:00:00,fulfilled,Customer 86,"Sherman Oaks, CA, USA",91423,250,250,1,0
EB-2028,EB,2022-02-03 0:00:00,fulfilled,Customer 1995,"Oakland, CA, USA",94619,56,56,1,-24
SF-2001,SF,2022-02-03 0:00:00,fulfilled,Customer 288,"San Francisco, CA, USA",94110,57,57,1,0
EB-2027,EB,2022-02-03 0:00:00,fulfilled,Customer 88,"Alameda, CA, USA",94501,103,103,1,0
EB-2026,EB,2022-02-03 0:00:00,fulfilled,Customer 1998,"Oakland, CA, USA",94606,36,36,1,0
LA-1715,LA,2022-02-03 0:00:00,fulfilled,Customer 320,"Los Angeles, CA, USA",90004,92,92,1,0
SF-2000,SF,2022-02-03 0:00:00,fulfilled,Customer 791,"San Francisco, CA, USA",94107,31,31,1,0
LA-1714,LA,2022-02-03 0:00:00,fulfilled,Customer 352,"Santa Monica, CA, USA",90405,101,101,1,0
SF-1999,SF,2022-02-03 0:00:00,fulfilled,Customer 807,"San Francisco, CA, USA",94124,39,39,1,0
EB-2025,EB,2022-02-03 0:00:00,fulfilled,Customer 1423,"Oakland, CA, USA",94610,90,90,1,-6
EB-2024,EB,2022-02-03 0:00:00,fulfilled,Customer 1010,"Castro Valley, CA, USA",94546,63,63,1,-16
SF-1998,SF,2022-02-03 0:00:00,fulfilled,Customer 1247,"SAN FRANCISCO, CA, USA",94107,232,232,1,0
LA-1713,LA,2022-02-03 0:00:00,fulfilled,Customer 670,"Los Angeles, CA, USA",91423,47,47,1,0
LA-1712,LA,2022-02-03 0:00:00,fulfilled,Customer 197,"Los Angeles, CA, USA",90027,112,112,1,0
SF-1997,SF,2022-02-03 0:00:00,fulfilled,Customer 1212,"San Francisco, CA, USA",94117,30,30,1,0
SF-1996,SF,2022-02-03 0:00:00,fulfilled,Customer 1149,"San Francisco, CA, USA",94131,96,96,1,0
LA-1711,LA,2022-02-03 0:00:00,fulfilled,Customer 163,"Los Angeles, CA, USA",90008,69,69,1,0
EB-2023,EB,2022-02-03 0:00:00,fulfilled,Customer 97,"Berkeley, CA, USA",94707,47,47,1,0
